base_net_payoff_bps,candidate_id,decision_index,decision_time_ms,entry_time_ms,event_code,event_name,exit_time_ms,holding_minutes,mean_seed_expected_payoff_bps,side,side_name,stop_bps,stress_net_payoff_bps,symbol,symbol_index,take_profit_bps,trade_id,worst_seed_expected_payoff_bps,decision_time_utc,entry_time_utc,exit_time_utc
75.86071014404297,competing_risk_barrier_tcn,321397,1737929400000,1737929460000,1,timeout,1737933060000,60,4.3209671179453535,-1,short,78.876708984375,71.86071014404297,SOLUSDT,2,157.75341796875,competing_risk_barrier_tcn:SOLUSDT:1737929400000:-1,1.3739116191864014,2025-01-26T22:10:00+00:00,2025-01-26T22:11:00+00:00,2025-01-26T23:11:00+00:00
147.63470458984375,competing_risk_barrier_tcn,321411,1737933600000,1737933660000,2,take_profit,1737936120000,41,10.264570752779642,-1,short,80.0,143.63470458984375,SOLUSDT,2,160.0,competing_risk_barrier_tcn:SOLUSDT:1737933600000:-1,1.583901047706604,2025-01-26T23:20:00+00:00,2025-01-26T23:21:00+00:00,2025-01-27T00:02:00+00:00
36.703365325927734,competing_risk_barrier_tcn,321410,1737933300000,1737933360000,1,timeout,1737936960000,60,12.192914644877115,-1,short,79.46377563476562,32.703365325927734,ETHUSDT,1,158.92755126953125,competing_risk_barrier_tcn:ETHUSDT:1737933300000:-1,10.110191345214844,2025-01-26T23:15:00+00:00,2025-01-26T23:16:00+00:00,2025-01-27T00:16:00+00:00
44.79373550415039,competing_risk_barrier_tcn,321472,1737951900000,1737951960000,1,timeout,1737955560000,60,8.617457389831543,-1,short,80.0,40.79373550415039,SOLUSDT,2,160.0,competing_risk_barrier_tcn:SOLUSDT:1737951900000:-1,5.681947708129883,2025-01-27T04:25:00+00:00,2025-01-27T04:26:00+00:00,2025-01-27T05:26:00+00:00
-92.0,competing_risk_barrier_tcn,321500,1737960300000,1737960360000,0,stop_loss,1737960720000,6,1.889431397120158,-1,short,80.0,-96.0,SOLUSDT,2,160.0,competing_risk_barrier_tcn:SOLUSDT:1737960300000:-1,0.7586615085601807,2025-01-27T06:45:00+00:00,2025-01-27T06:46:00+00:00,2025-01-27T06:52:00+00:00
148.0,competing_risk_barrier_tcn,321503,1737961200000,1737961260000,2,take_profit,1737962880000,27,4.5186708097656565,-1,short,80.0,144.0,SOLUSDT,2,160.0,competing_risk_barrier_tcn:SOLUSDT:1737961200000:-1,0.0638749971985817,2025-01-27T07:00:00+00:00,2025-01-27T07:01:00+00:00,2025-01-27T07:28:00+00:00
-92.0,competing_risk_barrier_tcn,321549,1737975000000,1737975060000,0,stop_loss,1737975900000,14,4.515025695164998,-1,short,80.0,-96.0,SOLUSDT,2,160.0,competing_risk_barrier_tcn:SOLUSDT:1737975000000:-1,1.345123052597046,2025-01-27T10:50:00+00:00,2025-01-27T10:51:00+00:00,2025-01-27T11:05:00+00:00
-92.0,competing_risk_barrier_tcn,321590,1737987300000,1737987360000,0,stop_loss,1737988320000,16,3.8171061674753823,-1,short,80.0,-96.0,SOLUSDT,2,160.0,competing_risk_barrier_tcn:SOLUSDT:1737987300000:-1,3.144998073577881,2025-01-27T14:15:00+00:00,2025-01-27T14:16:00+00:00,2025-01-27T14:32:00+00:00
148.0,competing_risk_barrier_tcn,321613,1737994200000,1737994260000,2,take_profit,1737995820000,26,4.825149297714233,-1,short,80.0,144.0,SOLUSDT,2,160.0,competing_risk_barrier_tcn:SOLUSDT:1737994200000:-1,3.7851908206939697,2025-01-27T16:10:00+00:00,2025-01-27T16:11:00+00:00,2025-01-27T16:37:00+00:00
-92.0,competing_risk_barrier_tcn,321628,1737998700000,1737998760000,0,stop_loss,1737999240000,8,4.3297247886657715,-1,short,80.0,-96.0,SOLUSDT,2,160.0,competing_risk_barrier_tcn:SOLUSDT:1737998700000:-1,1.7567849159240723,2025-01-27T17:25:00+00:00,2025-01-27T17:26:00+00:00,2025-01-27T17:34:00+00:00
148.0,competing_risk_barrier_tcn,321631,1737999600000,1737999660000,2,take_profit,1738003200000,59,7.86323086420695,-1,short,80.0,144.0,SOLUSDT,2,160.0,competing_risk_barrier_tcn:SOLUSDT:1737999600000:-1,5.937733173370361,2025-01-27T17:40:00+00:00,2025-01-27T17:41:00+00:00,2025-01-27T18:40:00+00:00
-92.0,competing_risk_barrier_tcn,321644,1738003500000,1738003560000,0,stop_loss,1738005660000,35,4.624198059240977,-1,short,80.0,-96.0,SOLUSDT,2,160.0,competing_risk_barrier_tcn:SOLUSDT:1738003500000:-1,0.46798497438430786,2025-01-27T18:45:00+00:00,2025-01-27T18:46:00+00:00,2025-01-27T19:21:00+00:00
-88.84700775146484,competing_risk_barrier_tcn,321644,1738003500000,1738003560000,0,stop_loss,1738006560000,50,3.1457722783088684,-1,short,76.84700775146484,-92.84700775146484,ETHUSDT,1,153.6940155029297,competing_risk_barrier_tcn:ETHUSDT:1738003500000:-1,0.9081775546073914,2025-01-27T18:45:00+00:00,2025-01-27T18:46:00+00:00,2025-01-27T19:36:00+00:00
-51.426029205322266,competing_risk_barrier_tcn,323103,1738441200000,1738441260000,1,timeout,1738444860000,60,4.076677004496257,-1,short,80.0,-55.426029205322266,SOLUSDT,2,160.0,competing_risk_barrier_tcn:SOLUSDT:1738441200000:-1,2.805720806121826,2025-02-01T20:20:00+00:00,2025-02-01T20:21:00+00:00,2025-02-01T21:21:00+00:00
-92.0,competing_risk_barrier_tcn,323129,1738449000000,1738449060000,0,stop_loss,1738449240000,3,6.855204105377197,-1,short,80.0,-96.0,SOLUSDT,2,160.0,competing_risk_barrier_tcn:SOLUSDT:1738449000000:-1,4.9181342124938965,2025-02-01T22:30:00+00:00,2025-02-01T22:31:00+00:00,2025-02-01T22:34:00+00:00
2.8810951709747314,competing_risk_barrier_tcn,323129,1738449000000,1738449060000,1,timeout,1738452660000,60,4.83179513613383,-1,short,80.0,-1.1189048290252686,ETHUSDT,1,160.0,competing_risk_barrier_tcn:ETHUSDT:1738449000000:-1,2.908278703689575,2025-02-01T22:30:00+00:00,2025-02-01T22:31:00+00:00,2025-02-01T23:31:00+00:00
-92.0,competing_risk_barrier_tcn,323196,1738469100000,1738469160000,0,stop_loss,1738469280000,2,6.53906308611234,-1,short,80.0,-96.0,SOLUSDT,2,160.0,competing_risk_barrier_tcn:SOLUSDT:1738469100000:-1,0.2263678014278412,2025-02-02T04:05:00+00:00,2025-02-02T04:06:00+00:00,2025-02-02T04:08:00+00:00
148.0,competing_risk_barrier_tcn,323369,1738521000000,1738521060000,2,take_profit,1738521540000,8,4.425356547037761,-1,short,80.0,144.0,SOLUSDT,2,160.0,competing_risk_barrier_tcn:SOLUSDT:1738521000000:-1,2.1712865829467773,2025-02-02T18:30:00+00:00,2025-02-02T18:31:00+00:00,2025-02-02T18:39:00+00:00
148.0,competing_risk_barrier_tcn,323372,1738521900000,1738521960000,2,take_profit,1738522860000,15,5.754002730051677,-1,short,80.0,144.0,SOLUSDT,2,160.0,competing_risk_barrier_tcn:SOLUSDT:1738521900000:-1,4.898914813995361,2025-02-02T18:45:00+00:00,2025-02-02T18:46:00+00:00,2025-02-02T19:01:00+00:00
-92.0,competing_risk_barrier_tcn,323378,1738523700000,1738523760000,0,stop_loss,1738524000000,4,5.013981660207112,-1,short,80.0,-96.0,SOLUSDT,2,160.0,competing_risk_barrier_tcn:SOLUSDT:1738523700000:-1,2.524977922439575,2025-02-02T19:15:00+00:00,2025-02-02T19:16:00+00:00,2025-02-02T19:20:00+00:00
-92.0,competing_risk_barrier_tcn,323375,1738522800000,1738522860000,0,stop_loss,1738524720000,31,4.096805493036906,-1,short,80.0,-96.0,BTCUSDT,0,160.0,competing_risk_barrier_tcn:BTCUSDT:1738522800000:-1,1.811950922012329,2025-02-02T19:00:00+00:00,2025-02-02T19:01:00+00:00,2025-02-02T19:32:00+00:00
-92.0,competing_risk_barrier_tcn,323374,1738522500000,1738522560000,0,stop_loss,1738524780000,37,4.427772521972656,-1,short,80.0,-96.0,ETHUSDT,1,160.0,competing_risk_barrier_tcn:ETHUSDT:1738522500000:-1,2.641611099243164,2025-02-02T18:55:00+00:00,2025-02-02T18:56:00+00:00,2025-02-02T19:33:00+00:00
148.0,competing_risk_barrier_tcn,323419,1738536000000,1738536060000,2,take_profit,1738536120000,1,16.124839146931965,-1,short,80.0,144.0,ETHUSDT,1,160.0,competing_risk_barrier_tcn:ETHUSDT:1738536000000:-1,13.677724838256836,2025-02-02T22:40:00+00:00,2025-02-02T22:41:00+00:00,2025-02-02T22:42:00+00:00
-92.0,competing_risk_barrier_tcn,323419,1738536000000,1738536060000,0,stop_loss,1738536180000,2,4.368015070756276,-1,short,80.0,-96.0,SOLUSDT,2,160.0,competing_risk_barrier_tcn:SOLUSDT:1738536000000:-1,0.27471715211868286,2025-02-02T22:40:00+00:00,2025-02-02T22:41:00+00:00,2025-02-02T22:43:00+00:00
-92.0,competing_risk_barrier_tcn,323419,1738536000000,1738536060000,0,stop_loss,1738536300000,4,13.573963483174643,-1,short,80.0,-96.0,BTCUSDT,0,160.0,competing_risk_barrier_tcn:BTCUSDT:1738536000000:-1,9.210060119628906,2025-02-02T22:40:00+00:00,2025-02-02T22:41:00+00:00,2025-02-02T22:45:00+00:00
148.0,competing_risk_barrier_tcn,323421,1738536600000,1738536660000,2,take_profit,1738536840000,3,10.557061513264975,-1,short,80.0,144.0,ETHUSDT,1,160.0,competing_risk_barrier_tcn:ETHUSDT:1738536600000:-1,6.369140625,2025-02-02T22:50:00+00:00,2025-02-02T22:51:00+00:00,2025-02-02T22:54:00+00:00
-92.0,competing_risk_barrier_tcn,323421,1738536600000,1738536660000,0,stop_loss,1738537080000,7,9.384251594543457,-1,short,80.0,-96.0,SOLUSDT,2,160.0,competing_risk_barrier_tcn:SOLUSDT:1738536600000:-1,5.2949538230896,2025-02-02T22:50:00+00:00,2025-02-02T22:51:00+00:00,2025-02-02T22:58:00+00:00
-92.0,competing_risk_barrier_tcn,323422,1738536900000,1738536960000,0,stop_loss,1738537140000,3,14.190155347188314,-1,short,80.0,-96.0,ETHUSDT,1,160.0,competing_risk_barrier_tcn:ETHUSDT:1738536900000:-1,11.946579933166504,2025-02-02T22:55:00+00:00,2025-02-02T22:56:00+00:00,2025-02-02T22:59:00+00:00
-92.0,competing_risk_barrier_tcn,323425,1738537800000,1738537860000,0,stop_loss,1738538100000,4,3.7768152157465615,-1,short,80.0,-96.0,SOLUSDT,2,160.0,competing_risk_barrier_tcn:SOLUSDT:1738537800000:-1,1.5792375802993774,2025-02-02T23:10:00+00:00,2025-02-02T23:11:00+00:00,2025-02-02T23:15:00+00:00
148.0,competing_risk_barrier_tcn,323424,1738537500000,1738537560000,2,take_profit,1738538820000,21,10.752069155375162,-1,short,80.0,144.0,ETHUSDT,1,160.0,competing_risk_barrier_tcn:ETHUSDT:1738537500000:-1,5.531320571899414,2025-02-02T23:05:00+00:00,2025-02-02T23:06:00+00:00,2025-02-02T23:27:00+00:00
-92.0,competing_risk_barrier_tcn,323428,1738538700000,1738538760000,0,stop_loss,1738539180000,7,2.9656513929367065,-1,short,80.0,-96.0,SOLUSDT,2,160.0,competing_risk_barrier_tcn:SOLUSDT:1738538700000:-1,1.0080105066299438,2025-02-02T23:25:00+00:00,2025-02-02T23:26:00+00:00,2025-02-02T23:33:00+00:00
-24.636585235595703,competing_risk_barrier_tcn,323422,1738536900000,1738536960000,1,timeout,1738540560000,60,0.9492389410734177,-1,short,80.0,-28.636585235595703,BTCUSDT,0,160.0,competing_risk_barrier_tcn:BTCUSDT:1738536900000:-1,0.18537665903568268,2025-02-02T22:55:00+00:00,2025-02-02T22:56:00+00:00,2025-02-02T23:56:00+00:00
148.0,competing_risk_barrier_tcn,323441,1738542600000,1738542660000,2,take_profit,1738543500000,14,2.4112826585769653,-1,short,80.0,144.0,ETHUSDT,1,160.0,competing_risk_barrier_tcn:ETHUSDT:1738542600000:-1,0.8665274381637573,2025-02-03T00:30:00+00:00,2025-02-03T00:31:00+00:00,2025-02-03T00:45:00+00:00
148.0,competing_risk_barrier_tcn,323442,1738542900000,1738542960000,2,take_profit,1738545720000,46,6.790593862533569,-1,short,80.0,144.0,BTCUSDT,0,160.0,competing_risk_barrier_tcn:BTCUSDT:1738542900000:-1,2.636714220046997,2025-02-03T00:35:00+00:00,2025-02-03T00:36:00+00:00,2025-02-03T01:22:00+00:00
148.0,competing_risk_barrier_tcn,323447,1738544400000,1738544460000,2,take_profit,1738545720000,21,5.406775156656901,-1,short,80.0,144.0,ETHUSDT,1,160.0,competing_risk_barrier_tcn:ETHUSDT:1738544400000:-1,1.3382728099822998,2025-02-03T01:00:00+00:00,2025-02-03T01:01:00+00:00,2025-02-03T01:22:00+00:00
-92.0,competing_risk_barrier_tcn,323456,1738547100000,1738547160000,0,stop_loss,1738547220000,1,1.7251136700312297,-1,short,80.0,-96.0,ETHUSDT,1,160.0,competing_risk_barrier_tcn:ETHUSDT:1738547100000:-1,1.4384453296661377,2025-02-03T01:45:00+00:00,2025-02-03T01:46:00+00:00,2025-02-03T01:47:00+00:00
148.0,competing_risk_barrier_tcn,323456,1738547100000,1738547160000,2,take_profit,1738547760000,10,5.282654762268066,-1,short,80.0,144.0,BTCUSDT,0,160.0,competing_risk_barrier_tcn:BTCUSDT:1738547100000:-1,4.602891445159912,2025-02-03T01:45:00+00:00,2025-02-03T01:46:00+00:00,2025-02-03T01:56:00+00:00
-92.0,competing_risk_barrier_tcn,323458,1738547700000,1738547760000,0,stop_loss,1738547820000,1,6.062837998072307,-1,short,80.0,-96.0,ETHUSDT,1,160.0,competing_risk_barrier_tcn:ETHUSDT:1738547700000:-1,3.202908754348755,2025-02-03T01:55:00+00:00,2025-02-03T01:56:00+00:00,2025-02-03T01:57:00+00:00
-92.0,competing_risk_barrier_tcn,323458,1738547700000,1738547760000,0,stop_loss,1738547820000,1,11.233375867207846,-1,short,80.0,-96.0,SOLUSDT,2,160.0,competing_risk_barrier_tcn:SOLUSDT:1738547700000:-1,10.004669189453125,2025-02-03T01:55:00+00:00,2025-02-03T01:56:00+00:00,2025-02-03T01:57:00+00:00
-92.0,competing_risk_barrier_tcn,323459,1738548000000,1738548060000,0,stop_loss,1738548120000,1,5.3219099044799805,1,long,80.0,-96.0,SOLUSDT,2,160.0,competing_risk_barrier_tcn:SOLUSDT:1738548000000:1,3.5986247062683105,2025-02-03T02:00:00+00:00,2025-02-03T02:01:00+00:00,2025-02-03T02:02:00+00:00
148.0,competing_risk_barrier_tcn,323471,1738551600000,1738551660000,2,take_profit,1738551840000,3,3.510010004043579,1,long,80.0,144.0,SOLUSDT,2,160.0,competing_risk_barrier_tcn:SOLUSDT:1738551600000:1,1.7446215152740479,2025-02-03T03:00:00+00:00,2025-02-03T03:01:00+00:00,2025-02-03T03:04:00+00:00
-92.0,competing_risk_barrier_tcn,323469,1738551000000,1738551060000,0,stop_loss,1738552020000,16,13.237321694691977,-1,short,80.0,-96.0,ETHUSDT,1,160.0,competing_risk_barrier_tcn:ETHUSDT:1738551000000:-1,3.496471881866455,2025-02-03T02:50:00+00:00,2025-02-03T02:51:00+00:00,2025-02-03T03:07:00+00:00
-92.0,competing_risk_barrier_tcn,323475,1738552800000,1738552860000,0,stop_loss,1738553100000,4,10.704707781473795,1,long,80.0,-96.0,ETHUSDT,1,160.0,competing_risk_barrier_tcn:ETHUSDT:1738552800000:1,8.603668212890625,2025-02-03T03:20:00+00:00,2025-02-03T03:21:00+00:00,2025-02-03T03:25:00+00:00
-92.0,competing_risk_barrier_tcn,323475,1738552800000,1738552860000,0,stop_loss,1738553280000,7,5.119963645935059,1,long,80.0,-96.0,SOLUSDT,2,160.0,competing_risk_barrier_tcn:SOLUSDT:1738552800000:1,3.49880051612854,2025-02-03T03:20:00+00:00,2025-02-03T03:21:00+00:00,2025-02-03T03:28:00+00:00
-92.0,competing_risk_barrier_tcn,323477,1738553400000,1738553460000,0,stop_loss,1738554600000,19,2.636200249195099,-1,short,80.0,-96.0,ETHUSDT,1,160.0,competing_risk_barrier_tcn:ETHUSDT:1738553400000:-1,0.5193414092063904,2025-02-03T03:30:00+00:00,2025-02-03T03:31:00+00:00,2025-02-03T03:50:00+00:00
148.0,competing_risk_barrier_tcn,323493,1738558200000,1738558260000,2,take_profit,1738558800000,9,14.419572194417318,-1,short,80.0,144.0,SOLUSDT,2,160.0,competing_risk_barrier_tcn:SOLUSDT:1738558200000:-1,9.140238761901855,2025-02-03T04:50:00+00:00,2025-02-03T04:51:00+00:00,2025-02-03T05:00:00+00:00
-92.0,competing_risk_barrier_tcn,323495,1738558800000,1738558860000,0,stop_loss,1738559340000,8,12.746151447296143,-1,short,80.0,-96.0,SOLUSDT,2,160.0,competing_risk_barrier_tcn:SOLUSDT:1738558800000:-1,5.391207218170166,2025-02-03T05:00:00+00:00,2025-02-03T05:01:00+00:00,2025-02-03T05:09:00+00:00
-92.0,competing_risk_barrier_tcn,323498,1738559700000,1738559760000,0,stop_loss,1738559880000,2,10.417013565699259,-1,short,80.0,-96.0,SOLUSDT,2,160.0,competing_risk_barrier_tcn:SOLUSDT:1738559700000:-1,3.3270061016082764,2025-02-03T05:15:00+00:00,2025-02-03T05:16:00+00:00,2025-02-03T05:18:00+00:00
-92.0,competing_risk_barrier_tcn,323493,1738558200000,1738558260000,0,stop_loss,1738560420000,36,10.492706775665283,-1,short,80.0,-96.0,ETHUSDT,1,160.0,competing_risk_barrier_tcn:ETHUSDT:1738558200000:-1,3.7845587730407715,2025-02-03T04:50:00+00:00,2025-02-03T04:51:00+00:00,2025-02-03T05:27:00+00:00
-92.0,competing_risk_barrier_tcn,323492,1738557900000,1738557960000,0,stop_loss,1738560780000,47,3.4227135181427,-1,short,80.0,-96.0,BTCUSDT,0,160.0,competing_risk_barrier_tcn:BTCUSDT:1738557900000:-1,0.424025297164917,2025-02-03T04:45:00+00:00,2025-02-03T04:46:00+00:00,2025-02-03T05:33:00+00:00
-92.0,competing_risk_barrier_tcn,323500,1738560300000,1738560360000,0,stop_loss,1738560780000,7,3.6607631842295327,-1,short,80.0,-96.0,SOLUSDT,2,160.0,competing_risk_barrier_tcn:SOLUSDT:1738560300000:-1,1.64768648147583,2025-02-03T05:25:00+00:00,2025-02-03T05:26:00+00:00,2025-02-03T05:33:00+00:00
-92.0,competing_risk_barrier_tcn,323502,1738560900000,1738560960000,0,stop_loss,1738562220000,21,7.248166720072429,-1,short,80.0,-96.0,ETHUSDT,1,160.0,competing_risk_barrier_tcn:ETHUSDT:1738560900000:-1,6.8061113357543945,2025-02-03T05:35:00+00:00,2025-02-03T05:36:00+00:00,2025-02-03T05:57:00+00:00
-92.0,competing_risk_barrier_tcn,323502,1738560900000,1738560960000,0,stop_loss,1738562220000,21,6.607762893040975,-1,short,80.0,-96.0,SOLUSDT,2,160.0,competing_risk_barrier_tcn:SOLUSDT:1738560900000:-1,2.4031269550323486,2025-02-03T05:35:00+00:00,2025-02-03T05:36:00+00:00,2025-02-03T05:57:00+00:00
-92.0,competing_risk_barrier_tcn,323508,1738562700000,1738562760000,0,stop_loss,1738563420000,11,7.495527744293213,-1,short,80.0,-96.0,ETHUSDT,1,160.0,competing_risk_barrier_tcn:ETHUSDT:1738562700000:-1,5.3210835456848145,2025-02-03T06:05:00+00:00,2025-02-03T06:06:00+00:00,2025-02-03T06:17:00+00:00
-92.0,competing_risk_barrier_tcn,323508,1738562700000,1738562760000,0,stop_loss,1738563420000,11,7.977945009867351,-1,short,80.0,-96.0,SOLUSDT,2,160.0,competing_risk_barrier_tcn:SOLUSDT:1738562700000:-1,4.042056560516357,2025-02-03T06:05:00+00:00,2025-02-03T06:06:00+00:00,2025-02-03T06:17:00+00:00
-92.0,competing_risk_barrier_tcn,323511,1738563600000,1738563660000,0,stop_loss,1738564320000,11,7.463871240615845,-1,short,80.0,-96.0,SOLUSDT,2,160.0,competing_risk_barrier_tcn:SOLUSDT:1738563600000:-1,2.353227376937866,2025-02-03T06:20:00+00:00,2025-02-03T06:21:00+00:00,2025-02-03T06:32:00+00:00
-92.0,competing_risk_barrier_tcn,323513,1738564200000,1738564260000,0,stop_loss,1738566300000,34,1.2288162559270859,-1,short,80.0,-96.0,ETHUSDT,1,160.0,competing_risk_barrier_tcn:ETHUSDT:1738564200000:-1,0.18659891188144684,2025-02-03T06:30:00+00:00,2025-02-03T06:31:00+00:00,2025-02-03T07:05:00+00:00
-42.45840072631836,competing_risk_barrier_tcn,323514,1738564500000,1738564560000,1,timeout,1738568160000,60,2.854200085004171,-1,short,80.0,-46.45840072631836,SOLUSDT,2,160.0,competing_risk_barrier_tcn:SOLUSDT:1738564500000:-1,0.552893877029419,2025-02-03T06:35:00+00:00,2025-02-03T06:36:00+00:00,2025-02-03T07:36:00+00:00
-92.0,competing_risk_barrier_tcn,323538,1738571700000,1738571760000,0,stop_loss,1738572840000,18,3.536202311515808,-1,short,80.0,-96.0,ETHUSDT,1,160.0,competing_risk_barrier_tcn:ETHUSDT:1738571700000:-1,1.2211347818374634,2025-02-03T08:35:00+00:00,2025-02-03T08:36:00+00:00,2025-02-03T08:54:00+00:00
-92.0,competing_risk_barrier_tcn,323533,1738570200000,1738570260000,0,stop_loss,1738573380000,52,2.2938113609949746,-1,short,80.0,-96.0,SOLUSDT,2,160.0,competing_risk_barrier_tcn:SOLUSDT:1738570200000:-1,1.5122712850570679,2025-02-03T08:10:00+00:00,2025-02-03T08:11:00+00:00,2025-02-03T09:03:00+00:00
-92.0,competing_risk_barrier_tcn,323543,1738573200000,1738573260000,0,stop_loss,1738573500000,4,4.78740127881368,-1,short,80.0,-96.0,ETHUSDT,1,160.0,competing_risk_barrier_tcn:ETHUSDT:1738573200000:-1,1.7219946384429932,2025-02-03T09:00:00+00:00,2025-02-03T09:01:00+00:00,2025-02-03T09:05:00+00:00
-92.0,competing_risk_barrier_tcn,323550,1738575300000,1738575360000,0,stop_loss,1738577760000,40,4.970067739486694,-1,short,80.0,-96.0,SOLUSDT,2,160.0,competing_risk_barrier_tcn:SOLUSDT:1738575300000:-1,3.323667287826538,2025-02-03T09:35:00+00:00,2025-02-03T09:36:00+00:00,2025-02-03T10:16:00+00:00
-68.52848052978516,competing_risk_barrier_tcn,323550,1738575300000,1738575360000,1,timeout,1738578960000,60,2.6239883502324424,-1,short,80.0,-72.52848052978516,ETHUSDT,1,160.0,competing_risk_barrier_tcn:ETHUSDT:1738575300000:-1,1.927677035331726,2025-02-03T09:35:00+00:00,2025-02-03T09:36:00+00:00,2025-02-03T10:36:00+00:00
-92.0,competing_risk_barrier_tcn,323579,1738584000000,1738584060000,0,stop_loss,1738584840000,13,10.104659875233969,-1,short,80.0,-96.0,ETHUSDT,1,160.0,competing_risk_barrier_tcn:ETHUSDT:1738584000000:-1,5.050394058227539,2025-02-03T12:00:00+00:00,2025-02-03T12:01:00+00:00,2025-02-03T12:14:00+00:00
50.22400665283203,competing_risk_barrier_tcn,323574,1738582500000,1738582560000,1,timeout,1738586160000,60,1.914526104927063,-1,short,80.0,46.22400665283203,SOLUSDT,2,160.0,competing_risk_barrier_tcn:SOLUSDT:1738582500000:-1,0.575295627117157,2025-02-03T11:35:00+00:00,2025-02-03T11:36:00+00:00,2025-02-03T12:36:00+00:00
148.0,competing_risk_barrier_tcn,323593,1738588200000,1738588260000,2,take_profit,1738591320000,51,1.8437284032503765,-1,short,80.0,144.0,SOLUSDT,2,160.0,competing_risk_barrier_tcn:SOLUSDT:1738588200000:-1,0.8849905133247375,2025-02-03T13:10:00+00:00,2025-02-03T13:11:00+00:00,2025-02-03T14:02:00+00:00
148.0,competing_risk_barrier_tcn,323592,1738587900000,1738587960000,2,take_profit,1738591560000,60,5.120642527937889,-1,short,80.0,144.0,ETHUSDT,1,160.0,competing_risk_barrier_tcn:ETHUSDT:1738587900000:-1,0.14747722446918488,2025-02-03T13:05:00+00:00,2025-02-03T13:06:00+00:00,2025-02-03T14:06:00+00:00
-92.0,competing_risk_barrier_tcn,323607,1738592400000,1738592460000,0,stop_loss,1738593120000,11,1.366295059521993,-1,short,80.0,-96.0,BTCUSDT,0,160.0,competing_risk_barrier_tcn:BTCUSDT:1738592400000:-1,1.2875763177871704,2025-02-03T14:20:00+00:00,2025-02-03T14:21:00+00:00,2025-02-03T14:32:00+00:00
-92.0,competing_risk_barrier_tcn,323605,1738591800000,1738591860000,0,stop_loss,1738593120000,21,9.84808095296224,-1,short,80.0,-96.0,ETHUSDT,1,160.0,competing_risk_barrier_tcn:ETHUSDT:1738591800000:-1,6.909372329711914,2025-02-03T14:10:00+00:00,2025-02-03T14:11:00+00:00,2025-02-03T14:32:00+00:00
-92.0,competing_risk_barrier_tcn,323625,1738597800000,1738597860000,0,stop_loss,1738598100000,4,6.365985155105591,1,long,80.0,-96.0,SOLUSDT,2,160.0,competing_risk_barrier_tcn:SOLUSDT:1738597800000:1,3.5204031467437744,2025-02-03T15:50:00+00:00,2025-02-03T15:51:00+00:00,2025-02-03T15:55:00+00:00
-92.0,competing_risk_barrier_tcn,323667,1738610400000,1738610460000,0,stop_loss,1738610640000,3,7.967666467030843,1,long,80.0,-96.0,SOLUSDT,2,160.0,competing_risk_barrier_tcn:SOLUSDT:1738610400000:1,5.223589897155762,2025-02-03T19:20:00+00:00,2025-02-03T19:21:00+00:00,2025-02-03T19:24:00+00:00
